Código De Barras;Marca;Producto;Peso (Ml);Costo;Precio;Sexo;Tipo;;;
;Calvin Klein;Euphoria Edp 160ml;160;430.414;1.506.449;Mujer;Edp;;49.990;
;Calvin Klein;Euphoria Endless Mujer Edp 125ml;125;232.384;813.344;Mujer;Edp;;26.990;
;Calvin Klein;Euphoria Intense;100;14.900;;Mujer;Edt;;;
;Calvin Klein;Euphoria Men Amber Gold Edp 100ml;100;301.264;1.054.424;Hombre;Edp;;34.990;
;Calvin Klein;Euphoria Men Edt 100ml;100;258.214;903.749;Mujer;Edt;;29.990;
;Calvin Klein;Euphoria Men Edt 50ml;50;146.284;511.994;Hombre;Edt;;16.990;
;Calvin Klein;Euphoria Men Tester Edt 100ml;100;197.944;692.804;Hombre;Edt;Tester;22.990;
;Calvin Klein;Euphoria Pure Gold Edp 100ml;100;318.484;1.114.694;Mujer;Edp;;36.990;
;Calvin Klein;Euphoria Tester Edp 100ml;100;249.604;873.614;Mujer;Edp;Tester;28.990;
;Calvin Klein;Euphoria;100;16.900;;Hombre;Edt;;;
;Calvin Klein;Euphoria;100;22.900;;Mujer;Edp;;;
;Calvin Klein;Euphoria;100;25.900;;Mujer;Edt;;;
;Calvin Klein;Euphoria;100;29.900;;Mujer;Edp;;;
;Calvin Klein;Forbidden Euphoria Tester Edp 100ml .;;18990;;;;;;
;Calvin Klein;Free Hombre Edt 100ml .;23990;;;;;;;
;Calvin Klein;Forbidden Euphoria Tester Edp 100ml;100;163.504;572.264;Mujer;Edp;Tester;18.990;
;Calvin Klein;Free Hombre Edt 100ml;100;163.504;572.264;Hombre;Edt;;18.990;
;Calvin Klein;In 2 U Her Edt 100 Ml;;13.700;;Mujer;;;;
;Calvin Klein;In 2 U Her Edt 150 Ml;;17.900;;Mujer;;;;
;Calvin Klein;In 2 U Him Edt 100 Ml;;13.900;;Hombre;;;;
;Calvin Klein;In 2 U Him Edt 150 Ml;;17.500;;Hombre;;;;
;Calvin Klein;In 2 U Hombre Edt 100ml .;18990;;;;;;;
;Calvin Klein;In 2 U Hombre Edt 150ml .;24990;;;;;;;
;Calvin Klein;In 2 U Hombre Tester Edt 100ml .;14990;;;;;;;
;Calvin Klein;In 2 U Mujer Edt 100ml .;19990;;;;;;;
;Calvin Klein;In 2 U Mujer Edt 150ml .;24990;;;;;;;
;Calvin Klein;In 2 U Mujer Tester Edt 100ml .;14490;;;;;;;
;Calvin Klein;Intense Euphoria Men Edt 100ml .;;27490;;;;;;
;Calvin Klein;In 2 U Hombre Edt 100ml;100;146.284;511.994;Hombre;Edt;;16.990;
;Calvin Klein;In 2 U Hombre Edt 150ml;150;180.724;632.534;Hombre;Edt;;20.990;
;Calvin Klein;In 2 U Hombre Tester Edt 100ml;100;120.454;421.589;Hombre;Edt;Tester;13.990;
;Calvin Klein;In 2 U Mujer Edt 100ml;100;146.284;511.994;Mujer;Edt;;16.990;
;Calvin Klein;In 2 U Mujer Edt 150ml;150;180.724;632.534;Mujer;Edt;;20.990;
;Calvin Klein;In 2 U Mujer Tester Edt 100ml;100;120.454;421.589;Mujer;Edt;Tester;13.990;
;Calvin Klein;Intense Euphoria Men Edt 100ml;100;223.774;783.209;Hombre;Edt;;25.990;
;Calvin Klein;Man Edt 100ml .;23990;;;;;;;
;Calvin Klein;Mini Estuche 15ml X 4 Eternity Edp+Obsession Edp+One Edt+Obsession Edp;;25990;;;;;;
;Calvin Klein;Mini Estuche 4x15ml, Obsession Edp+One Edt+Escape Edp+Eternity Edp;;29990;;;;;;
;Calvin Klein;My Euphoria Estuche Edp 100ml+10ml;;69990;;;;;;
;Calvin Klein;Man Edt 100ml;100;180.724;632.534;Hombre;Edt;;20.990;
;Calvin Klein;Obsessed Men Edt 125ml .;;28990;;;;;;
;Calvin Klein;Obsessed Men Edt 30ml .;;10990;;;;;;
;Calvin Klein;Obsessed Men Edt 75ml .;;23990;;;;;;
;Calvin Klein;Obsessed Men Tester Edt 125ml .;;17990;;;;;;
;Calvin Klein;Obsessed Mujer Tester Edp 100ml .;;29990;;;;;;
;Calvin Klein;Obsessed Women Edp 1.2ml Miniatura .;;990;;;;;;
;Calvin Klein;Obsessed Women Edp 100ml .;;32990;;;;;;
;Calvin Klein;Obsessed Women Edp 30ml .;;12990;;;;;;
;Calvin Klein;Obsession Edp 100 Ml Tester;;16.000;;Mujer;;;;
;Calvin Klein;Obsession Edp 100 Ml;;18.500;;Mujer;;;;
;Calvin Klein;Obsession Edp 100ml .;;23990;;;;;;
;Calvin Klein;Obsession For Men Edt 200ml .;;24990;;;;;;
;Calvin Klein;Obsession Homme Edt 125 Ml;;17.900;;Hombre;;;;
;Calvin Klein;Obsession Men Edt 125ml .;;21990;;;;;;
;Calvin Klein;Obsession Men Tester Edt 125ml .;;12990;;;;;;
;Calvin Klein;Obsession Mujer Tester Edp 100ml .;;15490;;;;;;
;Calvin Klein;Obsession Night Homme Edt 125 Ml;;17.700;;Hombre;;;;
;Calvin Klein;Obsession Night Men Edt 125ml .;;26990;;;;;;
;Calvin Klein;Obsession Night Woman Edp 100ml .;;26990;;;;;;
;Calvin Klein;Obsession Night Women Edp 100 Ml;;19.500;;Mujer;;;;
;Calvin Klein;Obsession Secret Edp 100ml .;;20990;;;;;;
;Calvin Klein;One Desodorante 150ml .;9990;;;;;;;
;Calvin Klein;One Edt 100 Ml;;13.900;;Mujer;;;;
;Calvin Klein;One Edt 100ml .;24990;;;;;;;
;Calvin Klein;One Edt 200 Ml Tester;;14.900;;Mujer;;;;
;Calvin Klein;One Edt 200 Ml;;17.900;;Mujer;;;;
;Calvin Klein;One Edt 200ml .;33990;;;;;;;
;Calvin Klein;One Edt 300ml .;39990;;;;;;;
;Calvin Klein;One Edt 50ml .;11990;;;;;;;
;Calvin Klein;One Estuche Edt 100ml + Everyone Edp 10ml .;26990;;;;;;;
;Calvin Klein;One Estuche Edt 100ml+Locion 100ml+Mini 15ml .;26990;;;;;;;
;Calvin Klein;One Estuche Edt 200ml+50ml .;39990;;;;;;;
;Calvin Klein;One Estuche Edt 200ml+Locion 200ml+Gel 100ml+Edt 15ml .;40990;;;;;;;
;Calvin Klein;One Everyone Eau De Parfum 100ml .;34990;;;;;;;
;Calvin Klein;One Everyone Eau De Parfum 200ml .;39990;;;;;;;
;Calvin Klein;One Gold Edt 1.2ml Miniatura .;990;;;;;;;
;Calvin Klein;One Gold Edt 100ml .;23990;;;;;;;
;Calvin Klein;One Gold Edt 200ml .;37990;;;;;;;
;Calvin Klein;One Gold Tester Edt 100ml .;16990;;;;;;;
;Calvin Klein;One Lipgloss 10ml - 730 Y 130 .;7990;;;;;;;
;Calvin Klein;One Mascara Pestana .;11990;;;;;;;
;Calvin Klein;One Platinum Tester Edt 100ml .;17990;;;;;;;
;Calvin Klein;One Red Collectors Edicion Edt 100ml .;18990;;;;;;;
;Calvin Klein;One Red Edition Mujer Edt 100ml .;20990;;;;;;;
;Calvin Klein;One Red Her Edt 100 Ml;;13.900;;Mujer;;;;
;Calvin Klein;One Red Him Edt 100 Ml;;13.900;;Hombre;;;;
;Calvin Klein;One Shcok Him Edt 50 Ml;;7.900;;Hombre;;;;
;Calvin Klein;One Shofor Her Edt 100ml .;19990;;;;;;;
;Calvin Klein;One Shoher Edt 100 Ml;;13.700;;Mujer;;;;
;Calvin Klein;One Shoher Edt 200 Ml;;17.900;;Mujer;;;;
;Calvin Klein;One Shohim Edt 100 Ml;;13.700;;Hombre;;;;
;Calvin Klein;One Shohim Edt 200 Ml;;17.900;;Hombre;;;;
;Calvin Klein;One Shohombre Edt 100ml .;17990;;;;;;;
;Calvin Klein;One Shohombre Edt 200ml .;24490;;;;;;;
;Calvin Klein;One Shohombre Tester Edt 200ml .;16490;;;;;;;
;Calvin Klein;One Shomujer Edt 200ml .;26490;;;;;;;
;Calvin Klein;One Summer Daze Tester Edt 100ml .;20990;;;;;;;
;Calvin Klein;One Summer Edt 100 Ml (2016);;14.900;;Mujer;;;;
;Calvin Klein;One Summer Edt 100ml .;15490;;;;;;;
;Calvin Klein;One Summer Edt 100ml .;16990;;;;;;;
;Calvin Klein;One Summer Tester Edt 100ml .;13490;;;;;;;
;Calvin Klein;One Summer Tester Edt 100ml .;13990;;;;;;;
;Calvin Klein;One Summer Tester Edt 100ml .;14990;;;;;;;
;Calvin Klein;One Tester Edt 100ml .;15990;;;;;;;
;Calvin Klein;One Tester Edt 200ml .;18490;;;;;;;
;Calvin Klein;Obsessed Men Edt 125ml;125;232.384;813.344;Hombre;Edt;;26.990;
;Calvin Klein;Obsessed Men Edt 75ml;75;206.554;722.939;Hombre;Edt;;23.990;
;Calvin Klein;Obsessed Men Tester Edt 125ml;125;180.724;632.534;Hombre;Edt;Tester;20.990;
;Calvin Klein;Obsessed Mujer Tester Edp 100ml;100;258.214;903.749;Mujer;Edp;Tester;29.990;
;Calvin Klein;Obsessed Women Edp 100ml;100;284.044;994.154;Mujer;Edp;;32.990;
;Calvin Klein;Obsession Edp 100ml;100;172.114;602.399;Mujer;Edp;;19.990;
;Calvin Klein;Obsession For Men Edt 200ml;200;240.994;843.479;Hombre;Edt;;27.990;
;Calvin Klein;Obsession Men Edt 125ml;125;215.164;753.074;Hombre;Edt;;24.990;
;Calvin Klein;Obsession Men Tester Edt 125ml;125;133.369;466.791;Hombre;Edt;Tester;15.490;
;Calvin Klein;Obsession Mujer Tester Edp 100ml;100;146.284;511.994;Mujer;Edp;Tester;16.990;
;Calvin Klein;Obsession Night Men Edt 125ml;125;172.114;602.399;Hombre;Edt;;19.990;
;Calvin Klein;Obsession Night Woman Edp 100ml;100;172.114;602.399;Mujer;Edp;;19.990;
;Calvin Klein;Obsession Secret Edp 100ml;100;172.114;602.399;Mujer;Edp;;19.990;
;Calvin Klein;Obsession Women;100;14.900;;Mujer;Edt;;;
;Calvin Klein;Obsession;125;13.900;;Hombre;Edt;;;
;Calvin Klein;Obsession;125;20.900;;Hombre;Edt;;;
;Calvin Klein;One Desodorante 150ml;150;86.014;301.049;Unisex;Desodorante;;9.990;
;Calvin Klein;One Edt 200ml;200;258.214;903.749;Unisex;Edt;;29.990;
;Calvin Klein;One Edt 50ml;50;103.234;361.319;Unisex;Edt;;11.990;
;Calvin Klein;One Gold Edt 200ml;200;258.214;903.749;Unisex;Edt;;29.990;
;Calvin Klein;One Gold Tester Edt 100ml;100;146.284;511.994;Unisex;Edt;Tester;16.990;
;Calvin Klein;One Platinum Tester Edt 100ml;100;154.894;542.129;Unisex;Edt;Tester;17.990;
;Calvin Klein;One Red Collectors Edicion Edt 100ml;100;163.504;572.264;Unisex;Edt;;18.990;
;Calvin Klein;One Red Edition Mujer Edt 100ml;100;163.504;572.264;Mujer;Edt;;18.990;
;Calvin Klein;One Red Women;100;9.900;;Mujer;Edt;;;
;Calvin Klein;One Shofor Her Edt 100ml;100;137.674;481.859;Mujer;Edt;;15.990;
;Calvin Klein;One Shohombre Edt 200ml;200;172.114;602.399;Hombre;Edt;;19.990;
;Calvin Klein;One Shohombre Tester Edt 200ml;200;141.979;496.926;Hombre;Edt;Tester;16.490;
;Calvin Klein;One Shomen;100;13.900;;Hombre;Edt;;;
;Calvin Klein;One Shomen;200;14.900;;Hombre;Edt;;;
;Calvin Klein;One Shomen;200;17.900;;Hombre;Edt;;;
;Calvin Klein;One Shomujer Edt 200ml;200;180.724;632.534;Mujer;Edt;;20.990;
;Calvin Klein;One Showomen;100;13.900;;Mujer;Edt;;;
;Calvin Klein;One Showomen;200;14.900;;Mujer;Edt;;;
;Calvin Klein;One Showomen;200;17.900;;Mujer;Edt;;;
;Calvin Klein;One Summer Edt 100ml;100;137.674;481.859;Unisex;Edt;;15.990;
;Calvin Klein;One Summer Tester Edt 100ml;100;120.454;421.589;Unisex;Edt;Tester;13.990;
;Calvin Klein;One Summer;100;16.900;;Mujer;Edt;;;
;Calvin Klein;One Tester Edt 200ml;200;159.199;557.196;Unisex;Edt;Tester;18.490;
;Calvin Klein;One;100;13.900;;Unisex;Edt;;;
;Calvin Klein;One;200;14.900;;Unisex;Edt;;;
;Calvin Klein;One;200;17.900;;Unisex;Edt;;;
;Calvin Klein;Polvo Compacto .;;3990;;;;;;
;Calvin Klein;Reveal Edp 100 Ml (Nuevo);;21.900;;Mujer;;;;
;Calvin Klein;Reveal Edt 100 Ml (Nuevo);;23.900;;Hombre;;;;
;Calvin Klein;Reveal Hombre Tester Edt 100ml .;;19990;;;;;;
;Calvin Klein;Reveal Men Edt 100ml .;;20990;;;;;;
;Calvin Klein;Reveal Men Edt 30ml .;;10990;;;;;;
;Calvin Klein;Reveal Men Edt 50ml .;;14990;;;;;;
;Calvin Klein;Reveal Mujer Edp 30ml .;;10990;;;;;;
;Calvin Klein;Reveal Hombre Tester Edt 100ml;100;154.894;542.129;Hombre;Edt;Tester;17.990;
;Calvin Klein;Reveal Men Edt 100ml;100;180.724;632.534;Hombre;Edt;;20.990;
;Calvin Klein;Reveal Men Edt 30ml;30;94.624;331.184;Hombre;Edt;;10.990;
;Calvin Klein;Reveal Men Edt 50ml;50;129.064;451.724;Hombre;Edt;;14.990;
;Calvin Klein;Set Miniatura  5 X 10 Ml;;18.900;;Hombre;;;;
;Calvin Klein;Set Miniatura  Mujer 5 Pzas;;19.500;;Mujer;;;;
;Calvin Klein;Sheer Beauty Edt 100ml .;;26490;;;;;;
;Calvin Klein;Sheer Beauty Essence Edt 100ml .;20990;;;;;;;
;Calvin Klein;Sombra De Ojos - Sand .;;3990;;;;;;
;Calvin Klein;Sombra De Ojos - Tide .;;3990;;;;;;
;Calvin Klein;Sombra De Ojos 700 Infinte .;;3990;;;;;;
;Calvin Klein;Sheer Beauty Edt 100ml;100;206.554;722.939;Mujer;Edt;;23.990;
;Calvin Klein;Sheer Beauty Essence Edt 100ml;100;180.724;632.534;Mujer;Edt;;20.990;
;Calvin Klein;Truth Edp 100 Ml;;15.900;;Mujer;;;;
;Calvin Klein;Truth Men Edt 100ml .;;22490;;;;;;
;Calvin Klein;Truth Mujer Edp 100ml .;;34990;;;;;;
;Calvin Klein;Truth Mujer Edp 100ml;100;206.554;722.939;Mujer;Edp;;23.990;
;Calvin Klein;Truth;100;14.900;;Mujer;Edp;;;
;Calvin Klein;Woman Edp 100ml .;39990;;;;;;;
;Calvin Klein;Woman Edp 50ml .;20490;;;;;;;
;Calvin Klein;Woman Intense Tester Edp 100ml .;22990;;;;;;;
;Calvin Klein;Women Edt 100ml .;33990;;;;;;;
;Calvin Klein;Woman Edp 100ml;100;258.214;903.749;Mujer;Edp;;29.990;
;Calvin Klein;Woman Intense Tester Edp 100ml;100;197.944;692.804;Mujer;Edp;Tester;22.990;
;Calvin Klein;In 2u - Women;100;14.900;;Mujer;Edt;;;
;Calvin Klein;In 2u - Women;150;17.500;;Mujer;Edt;;;
;Calvin Klein;In 2u;100;14.900;;Hombre;Edt;;;
;Calvin Klein;In 2u;150;17.500;;Hombre;Edt;;;
;Carolina Herrera; 212 Man Heroes Edt 50ml .;;46990;;;;;;
;Carolina Herrera; 212 Man Heroes Edt 90ml .;;64990;;;;;;
;Carolina Herrera; 212 Men Edt 200ml .;;84990;;;;;;
;Carolina Herrera; 212 Men Nyc Edt 100ml .;;66990;;;;;;
;Carolina Herrera; 212 Men Nyc Estuche Edt 100ml+Af.Shave Gel 100ml .;;64990;;;;;;
;Carolina Herrera; 212 Nyc Mujer Edt 100ml .;;69990;;;;;;
;Carolina Herrera; 212 Vip Black Edp 50ml .;;41990;;;;;;
;Carolina Herrera; 212 Vip Black Hombre Edp 100ml .;;66990;;;;;;
;Carolina Herrera; 212 Vip Edp 125ml .;;86990;;;;;;
;Carolina Herrera; 212 Vip Men Wins Edp 100ml .;;64990;;;;;;
;Carolina Herrera; 212 Vip Mujer Wins Edp 80ml .;;64990;;;;;;
;Carolina Herrera; 212 Vip Rose Edp 30ml .;;34990;;;;;;
;Carolina Herrera; 212 Vip Rose Edp 80ml .;;74990;;;;;;
;Carolina Herrera; 212 Vip Rose Estuche Edp 80ml+Locion 100ml .;;74990;;;;;;
;Carolina Herrera; 212 Vip Rose I Love Ny Edp 80ml .;;67990;;;;;;
;Carolina Herrera; 212 Vip Rose Smiley Edp 80ml .;;69990;;;;;;
;Carolina Herrera; Bad Boy 3pcs Estuche Edt 100ml+Mini 10ml+Gel 100ml .;;84990;;;;;;
;Carolina Herrera; Bad Boy Cobalt Estuche Edp 100ml+Gel 100ml .;;84990;;;;;;
;Carolina Herrera; Ch Men Estuche Edt 100ml+10ml+Desodorante 150ml .;;64990;;;;;;
;Carolina Herrera; Ch Mujer Edt 100ml .;;72990;;;;;;
;Carolina Herrera; Ch Prive Edp 50ml Mujer .;;36990;;;;;;
;Carolina Herrera; Good Girl Supreme Edp 80ml .;;79990;;;;;;
;Carolina Herrera;100 Ml Edp;;$ 44.000;;Mujer;;;;
;Carolina Herrera;100 Ml Edt;;$ 34.500;;Mujer;;;;
;Carolina Herrera;212 Glam Edt 100ml - Edicion Limitada .;;33990;;;;;;
;Carolina Herrera;212 Heroes Her Ny Laundry Edp 80ml .;;78990;;;;;;
;Carolina Herrera;212 Heroes Mujer Edp 80ml .;;79990;;;;;;
;Carolina Herrera;212 Heroes Ny Luandry Hombre Edt 90ml .;;71490;;;;;;
;Carolina Herrera;212 Hombre Desodorante 150ml .;;17990;;;;;;
;Carolina Herrera;212 Hombre Desodorante 150ml;150;129.064;451.724;Hombre;Desodorante;;14.990;
;Carolina Herrera;212 Men Club Edition Edt 100 Ml;;41.500;;Hombre;;;;
;Carolina Herrera;212 Men Edt 100 Ml;;39.500;;Hombre;;;;
;Carolina Herrera;212 Men Edt 30 Ml;;16.500;;Hombre;;;;
;Carolina Herrera;212 Men Estuche Edt 100ml + Af.Shave Gel 100ml .;;42990;;;;;;
;Carolina Herrera;212 Men Estuche Edt 100ml+ 10ml;;74990;;;;;;
;Carolina Herrera;212 Men Heroes Estuche Edt 90ml+Gel 100ml+Mini 10ml .;;67490;;;;;;
;Carolina Herrera;212 Men Nyc Edt 30ml .;;26990;;;;;;
;Carolina Herrera;212 Men Nyc Edt 50ml .;;43990;;;;;;
;Carolina Herrera;212 Men Nyc Estuche Edt 100ml+S.Gel 100ml .;;59990;;;;;;
;Carolina Herrera;212 Men Nyc Tester Edt 100ml .;;59990;;;;;;
;Carolina Herrera;212 Men Sexy Edt 30ml .;;24990;;;;;;
;Carolina Herrera;212 Mujer Desodorante 150ml .;;17990;;;;;;
;Carolina Herrera;212 Mujer Edt 60ml .;;50990;;;;;;
;Carolina Herrera;212 Mujer Estuche Edt 100ml + 10ml .;;69990;;;;;;
;Carolina Herrera;212 Mujer Estuche Edt 100ml+10ml .;;69990;;;;;;
;Carolina Herrera;212 Mujer Tester Edt 100ml .;;64990;;;;;;
;Carolina Herrera;212 Mujer Tester Edt 60ml .;;34990;;;;;;
;Carolina Herrera;212 Men Edt 200ml;200;688.714;2.410.499;Hombre;Edt;;79.990;
;Carolina Herrera;212 Men Nyc;30;360.000;360.000;Masculino;;;;
;Carolina Herrera;212 Men Nyc Edt 100ml;100;507.904;1.777.664;Hombre;Edt;;58.990;
;Carolina Herrera;212 Men Nyc Edt 30ml;30;206.554;722.939;Hombre;Edt;;23.990;
;Carolina Herrera;212 Men Nyc Edt 50ml;50;370.144;1.295.504;Hombre;Edt;;42.990;
;Carolina Herrera;212 Men Nyc Tester Edt 100ml;100;464.854;1.626.989;Hombre;Edt;Tester;53.990;
;Carolina Herrera;212 Men Sexy Edt 30ml;30;215.164;753.074;Hombre;Edt;;24.990;
;Carolina Herrera;212 Mujer Edt 60ml;60;387.364;1.355.774;Mujer;Edt;;44.990;
;Carolina Herrera;212 Mujer Estuche Edt 100ml + 10ml;212 + 10;576.784;2.018.744;Mujer;Ml;Estuche;66.990;
;Carolina Herrera;212 Mujer Estuche Edt 100ml+10ml;212 + 10;576.784;2.018.744;Mujer;Ml;Estuche;66.990;
;Carolina Herrera;212 Mujer Tester Edt 100ml;100;473.464;1.657.124;Mujer;Edt;Tester;54.990;
;Carolina Herrera;212 Mujer Tester Edt 60ml;60;223.774;783.209;Mujer;Edt;Tester;25.990;
;Carolina Herrera;212 Nyc Edt 30ml .;;29990;;;;;;
;Carolina Herrera;212 Nyc Mujer Estuche Edt 100ml+Locion 75ml+Mini 10ml .;;68990;;;;;;
;Carolina Herrera;212 Nyc Edt 30ml;30;223.774;783.209;Mujer;Edt;;25.990;
;Carolina Herrera;212 Nyc Mujer Edt 100ml;100;542.344;1.898.204;Mujer;Edt;;62.990;
;Carolina Herrera;212 Sexy Edp 100 Ml;;44.800;;Mujer;;;;
;Carolina Herrera;212 Sexy Edp 100ml .;;78990;;;;;;
;Carolina Herrera;212 Sexy Edp 30 Ml;;18.500;;Mujer;;;;
;Carolina Herrera;212 Sexy Edp 30ml .;;34990;;;;;;
;Carolina Herrera;212 Sexy Edp 60 Ml;;30.000;;Mujer;;;;
;Carolina Herrera;212 Sexy Edp 60ml .;;53490;;;;;;
;Carolina Herrera;212 Sexy Hombre Desodorante 150ml .;;17990;;;;;;
;Carolina Herrera;212 Sexy Men Edt 100 Ml Tester;;29.900;;Hombre;;;;
;Carolina Herrera;212 Sexy Men Edt 100 Ml;;34.900;;Hombre;;;;
;Carolina Herrera;212 Sexy Men Edt 100ml .;;59990;;;;;;
;Carolina Herrera;212 Sexy Men Edt 50ml .;;42990;;;;;;
;Carolina Herrera;212 Sexy Men Tester Edt 100ml .;;49990;;;;;;
;Carolina Herrera;212 Sexy Tester Edp 100ml .;;62990;;;;;;
;Carolina Herrera;212 Sexy Women Edp 100 Ml Tester;;35.900;;Mujer;;;;
;Carolina Herrera;212 Summer Men Edt 100 Ml;;26.900;;Hombre;;;;
;Carolina Herrera;212 Sexy Edp 100ml;100;473.464;1.657.124;Mujer;Edp;;54.990;
;Carolina Herrera;212 Sexy Edp 30ml;30;197.944;692.804;Mujer;Edp;;22.990;
;Carolina Herrera;212 Sexy Edp 60ml;60;301.264;1.054.424;Mujer;Edp;;34.990;
;Carolina Herrera;212 Sexy Hombre Desodorante 150ml;150;129.064;451.724;Hombre;Desodorante;;14.990;
;Carolina Herrera;212 Sexy Men - Estuche;100;39.900;;Hombre;Edt;;;
;Carolina Herrera;212 Sexy Men Edt 100ml;100;430.414;1.506.449;Hombre;Edt;;49.990;
;Carolina Herrera;212 Sexy Men Tester Edt 100ml;100;344.314;1.205.099;Hombre;Edt;Tester;39.990;
;Carolina Herrera;212 Sexy Tester Edp 100ml;100;387.364;1.355.774;Mujer;Edp;Tester;44.990;
;Carolina Herrera;212 Sexy Women- Tester;100;32.900;;Mujer;Edp;;;
;Carolina Herrera;212 Sexy Women;100;40.900;;Mujer;Edp;;;
;Carolina Herrera;212 Sexy;100;29.900;;Hombre;Edt;;;
;Carolina Herrera;212 Sexy;100;35.900;;Hombre;Edt;;;
;Carolina Herrera;212 Sexy;30;360.000;360.000;Femenino;;;;
;Carolina Herrera;212 Vip Black Estuche Edp 100ml+10ml .;;72990;;;;;;
;Carolina Herrera;212 Vip Black Estuche Edp 100ml+10ml+Gel 100ml ;;69990;;;;;;
;Carolina Herrera;212 Vip Black Estuche Edp 100ml+Gel 100ml+Mini 10ml .;;74990;;;;;;
;Carolina Herrera;212 Vip Black Hombre Edp 200ml .;;88990;;;;;;
;Carolina Herrera;212 Vip Black Red Hombre Edp 100ml .;;56990;;;;;;
;Carolina Herrera;212 Vip Black Tester Edp 100ml;;60990;;;;;;
;Carolina Herrera;212 Vip Edp 80ml .;;69990;;;;;;
;Carolina Herrera;212 Vip Estuche Edp 50ml+Locion 75ml .;;54990;;;;;;
;Carolina Herrera;212 Vip Estuche Edp 80ml + Locion 100ml .;;56990;;;;;;
;Carolina Herrera;212 Vip Estuche Edp 80ml+Locion 100ml .;;69990;;;;;;
;Carolina Herrera;212 Vip Hombre Desodorante 150ml .;;14990;;;;;;
;Carolina Herrera;212 Vip Hombre Edt 200ml .;;69990;;;;;;
;Carolina Herrera;212 Vip Men Black Edp 100ml .;;69990;;;;;;
;Carolina Herrera;212 Vip Men Edt 100 Ml;;39.500;;Hombre;;;;
;Carolina Herrera;212 Vip Men Edt 100ml .;;64990;;;;;;
;Carolina Herrera;212 Vip Men Edt 50ml .;;46990;;;;;;
;Carolina Herrera;212 Vip Men Estuche Edt 100ml+10ml .;;59990;;;;;;
;Carolina Herrera;212 Vip Men Tester Edt 100ml .;;45990;;;;;;
;Carolina Herrera;212 Vip Mujer Desodorante 150ml .;;17990;;;;;;
;Carolina Herrera;212 Vip Mujer Tester Edp 80ml .;;54990;;;;;;
;Carolina Herrera;212 Vip Nyc Edp 50ml .;;44990;;;;;;
;Carolina Herrera;212 Vip Nyc Mujer Edp 30ml .;;34990;;;;;;
;Carolina Herrera;212 Vip Rose Edp 125ml .;;84990;;;;;;
;Carolina Herrera;212 Vip Rose Edp 50ml .;;50990;;;;;;
;Carolina Herrera;212 Vip Rose Edp 80 Ml;;42.900;;Mujer;;;;
;Carolina Herrera;212 Vip Rose Estuche Edp 50ml+Locion 75ml .;;54990;;;;;;
;Carolina Herrera;212 Vip Rose Estuche Edp 80ml + Edp 10ml;;80990;;;;;;
;Carolina Herrera;212 Vip Rose Estuche Edp 80ml + Mini Edp 10ml .;;66990;;;;;;
;Carolina Herrera;212 Vip Rose Estuche Edp 80ml+Locion 100ml+Mini 10ml .;;74990;;;;;;
;Carolina Herrera;212 Vip Rose Red Edicion Limitada Edp 80ml .;;59990;;;;;;
;Carolina Herrera;212 Vip Rose Tester Edp 80ml .;;64990;;;;;;
;Carolina Herrera;212 Vip + Deo + S/G - Estuche;100;42.900;;Hombre;Edt;;;
;Carolina Herrera;212 Vip Black Estuche Edp 100ml+10ml;212 + 10;576.784;2.018.744;Hombre;Edp;Estuche;66.990;
;Carolina Herrera;212 Vip Black Hombre Edp 200ml;200;688.714;2.410.499;Hombre;Edp;;79.990;
;Carolina Herrera;212 Vip Black Red Hombre Edp 100ml;100;499.294;1.747.529;Hombre;Edp;;57.990;
;Carolina Herrera;212 Vip Edp 125ml;125;654.274;2.289.959;Mujer;Edp;;75.990;
;Carolina Herrera;212 Vip Edp 80ml;80;473.464;1.657.124;Mujer;Edp;;54.990;
;Carolina Herrera;212 Vip Estuche Edp 50ml+Locion 75ml;212 + 75;387.364;1.355.774;Mujer;Edp;Estuche;44.990;
;Carolina Herrera;212 Vip Estuche Edp 80ml+Locion 100ml;212 + 100;525.124;1.837.934;Mujer;Edp;Estuche;60.990;
;Carolina Herrera;212 Vip Hombre Desodorante 150ml;150;129.064;451.724;Hombre;Desodorante;;14.990;
;Carolina Herrera;212 Vip Hombre Edt 200ml;200;611.224;2.139.284;Hombre;Edt;;70.990;
;Carolina Herrera;212 Vip Men Black Edp 100ml;100;542.344;1.898.204;Hombre;Edp;;62.990;
;Carolina Herrera;212 Vip Men Edt 100ml;100;456.244;1.596.854;Hombre;Edt;;52.990;
;Carolina Herrera;212 Vip Men Estuche Edt 100ml+10ml;212 + 10;490.684;1.717.394;Hombre;Edt;Estuche;56.990;
;Carolina Herrera;212 Vip Men Tester Edt 100ml;100;395.974;1.385.909;Hombre;Edt;Tester;45.990;
;Carolina Herrera;212 Vip Mujer Desodorante 150ml;150;129.064;451.724;Mujer;Desodorante;;14.990;
;Carolina Herrera;212 Vip Rose + 250ml Body Lotion - Estuche;80;44.900;;Mujer;Edp;;;
;Carolina Herrera;212 Vip Rose Edp 125ml;125;654.274;2.289.959;Mujer;Edp;;75.990;
;Carolina Herrera;212 Vip Rose Edp 50ml;50;344.314;1.205.099;Mujer;Edp;;39.990;
;Carolina Herrera;212 Vip Rose Edp 80ml;80;525.124;1.837.934;Mujer;Edp;;60.990;
