MARCA;PRODUCTO;sexo;precio
PERRY ELLIS;PERRY ELLIS  CITRON 100 ML;HOMBRE;146.825
PERRY ELLIS;PERRY ELLIS  360 RED VARON 100 ML;HOMBRE;134.240
PERRY ELLIS;TESTER PERRY ELLIS RED VARON 100ML;T-HOMBRE;100.680
PERRY ELLIS;360 MINI 7,5 ML(360  +PURPLE+CORAL+COLLECTION);MUJER;134.240
PERRY ELLIS;PENGUIN BLEND EDT 100 ML;HOMBRE;155.215
PERRY ELLIS;PERRY  VARON EDT SPR 100ML;HOMBRE;141.791
PENGUIN;ORIGINAL PENGUIN BY MUNSINGWEAR EDT SPR 100ML;HOMBRE;134.240
PENGUIN;ROCKS BY ORIGINAL PENGUIN EDT SPR 100ML;HOMBRE;134.240
PENGUIN;RESERVE BY ORIGINAL PENGUIN EDT SPR 100ML;HOMBRE;134.240
PUIG;QUORUM 100ML SET 2PCS;HOMBRE;100.680
PUIG;QUORUM TRADICIONAL 100ML;HOMBRE;79.705
PUIG;QUORUM SILVER EDT 100ML + AS;HOMBRE;96.485
PUIG;QUORUM SILVER 100ML;HOMBRE;79.705
PUIG;AQUA QUORUM 100ML;HOMBRE;79.705
PUIG;AGUA BRAVA AZUL 100ML;HOMBRE;75.510
PUIG;TESTER AGUA BRAVA 100ML SPRAY VARON;T-HOMBRE;46.145
PUIG;AGUA BRAVA 100ML C/ATOMIZADOR;HOMBRE;79.705
PUIG;AGUA BRAVA 200ML;HOMBRE;91.451
PUIG;AGUA BRAVA 350ML;HOMBRE;141.791
PUIG;PINO SILVESTRE 125ML;HOMBRE;79.705
PUIG;AGUA BRAVA 500ML;HOMBRE;176.190
RALPH LAUREN;POLO BLUE 125ML;HOMBRE;331.405
RALPH LAUREN;POLO BLUE 200ML;HOMBRE;418.661
RALPH LAUREN;POLO BLACK 125ML;HOMBRE;331.405
RALPH LAUREN;POLO BLACK 200ML;HOMBRE;411.110
RALPH LAUREN;POLO DOUBLE BLACK EDT VAPO 125 ML.;HOMBRE;348.185
RALPH LAUREN;POLO RED 125ML;HOMBRE;334.761
RALPH LAUREN;POLO RED 200ML;HOMBRE;385.940
RALPH LAUREN;"POLO RED 125ML VARON ""NUEVO"" SET";HOMBRE;394.330
RALPH LAUREN;POLO GREEN 118ML;HOMBRE;323.015
RALPH LAUREN;POLO GREEN 237ML;HOMBRE;402.720
RALPH LAUREN;TESTER POLO GREEN 118ML;T-HOMBRE;268.480
RALPH LAUREN;POLO BIG PONY N 1 125ML (AZUL);HOMBRE;314.625
RALPH LAUREN;POLO BIGPONY N 2 125ML VARON;HOMBRE;314.625
RALPH LAUREN;POLO BIGPONY N 3 125ML VARON;HOMBRE;281.065
RALPH LAUREN;POLO BIGPONY N4 125ML VARON;HOMBRE;281.065
RALPH LAUREN;POLO BIGPONY N 1 100ML   (CELESTE);MUJER;306.235
RALPH LAUREN;POLO BIGPONY N 1 50ML     (CELESTE);MUJER;197.165
RALPH LAUREN;POLO BIG PONY N 2 100ML (ROSADO);MUJER;314.625
RALPH LAUREN;POLO BIG PONY N 2 50ML   (ROSADO);MUJER;197.165
RALPH LAUREN;POLO BIG PONY N 3 100ML (AMARILLO);MUJER;314.625
RALPH LAUREN;POLO BIG PONY N 4 50ML   (MORADO);MUJER;197.165
RALPH LAUREN;POLO BIG PONY N 4 100ML (MORADO);MUJER;314.625
RALPH LAUREN;SAFARI MEN 125ML;HOMBRE;377.550
RALPH LAUREN;SAFARI WOMAN 75ML EDP;MUJER;352.380
RALPH LAUREN;RALPH 100ML DAMA EDT;MUJER;306.235
RALPH LAUREN;RALPH 50ML DAMA;MUJER;234.920
RALPH LAUREN;RALPH FRESH  DAMA 100 ML;MUJER;377.550
RALPH LAUREN;RALPH BLUE DAMA 125ML;MUJER;406.915
RALPH LAUREN;RALPH LAUREN BLUE DAMA 75 ML;MUJER;385.940
RALPH LAUREN;POLO RALPH 50ML EDT;MUJER;247.505
RALPH LAUREN;LAUREN 125ML  EDT;MUJER;415.305
RALPH LAUREN;POLO SPORT EDT 75ML;HOMBRE;264.285
RALPH LAUREN;POLO SPORT 125ML EDT;HOMBRE;318.820
RALPH LAUREN;POLO RED WHITE BLUE 125ML;HOMBRE;297.845
RALPH LAUREN;POLO BLUE SPORT 125ML;HOMBRE;247.505
RALPH LAUREN;ROMANCE 100ML EDP;MUJER;406.915
RALPH LAUREN;ROMANCE MIDNIGTH EDP DAMA 100 ML;MUJER;398.525
RALPH LAUREN;TESTER POLO CLUB;T-MUJER;141.791
REVLON;CHARLIE WHITE EAU FRAICHE 100ML;MUJER;29.365
REVLON;CHARLIE GOLD;MUJER;29.365
REVLON;CHARLIE RED 100ML EDT;MUJER;29.365
REVLON;CHARLIE SILVER 100ML;MUJER;29.365
REVLON;CHARLIE BLUE 100ML EDT;MUJER;29.365
RIHANNA;RIHANNA ROUGE EDP 125 ML;MUJER;155.215
RIHANNA;"RIHANNA NUDE 100ML EDP DAMA ""NUEVO""";MUJER;155.215
RIHANNA;RIHANNA REBELLE 100ML +90BL 90GL +MINI;MUJER;151.020
RIHANNA;RIHANNA REB`L FLEUR 100ML EDP;MUJER;138.435
RIHANNA;REBELLE BY RIHANNA 100ML EDP DAMA;MUJER;134.240
ROBERTO CAVALLI;ROBERTO CAVALLI ACQUA 75ML DAMA;MUJER;272.675
ROBERTO CAVALLI;TESTER ROBERTO CAVALLI ACQUA;T-MUJER;209.750
ROBERTO CAVALLI;TESTER JUST CAVALLI 75ML EDT;T-MUJER;167.800
ROBERTO CAVALLI;TESTER ROBERTO CAVALLI ABSOLUTE;T-MUJER;209.750
ROCHAS;ROCHAS MAN EDT 100ML +50ML;HOMBRE;209.750
ROCHAS;ROCHAS MAN 100ML;HOMBRE;176.190
ROCHAS;MADAME ROCHAS 100ML;MUJER;176.190
ROCHAS;ROCHAS FEMME 100ML;MUJER;176.190
SALVADOR DALI;S. DALI DALI DAMA EDT 100 ML;MUJER;146.825
SALVADOR DALI;S.DALI DALIFLOR DAMA EDT 100 ML;MUJER;100.680
SALVADOR DALI;S.DALI DALIMIX BLACK DAMA  EDT 100 ML;MUJER;100.680
SALVADOR DALI;S.DALI DALIMIX GOLD DAMA  EDT 100 ML;MUJER;100.680
SALVADOR DALI;S.DALI DALIMIX ORIGINAL DAMA  EDT 100 ML;MUJER;100.680
SALVADOR FERRAGAMO;ATTIMO 100ML EDP DAMA;MUJER;234.920
SALVADOR FERRAGAMO;FERRAGAMO INCANTO DREAM 100ML;MUJER;142.630
SALVADOR FERRAGAMO;FERRAGAMO INCANTO HEAVEN 100ML;MUJER;142.630
SALVADOR FERRAGAMO;ATTIMO FLORAL;MUJER;201.360
SALVADOR FERRAGAMO;F BY FERRAGAMO POUR HOMME 100ML;HOMBRE;155.215
SALVADOR FERRAGAMO;F BY FERRAGAMO HOMME BLACK 100ML;HOMBRE;146.825
SALVADOR FERRAGAMO;F BY FERRAGAMO FREE TIME 100ML;HOMBRE;142.630
SALVADOR FERRAGAMO;SIGNORINA 100ML EDP;MUJER;247.505
SALVADOR FERRAGAMO;AQUA ESSENZIALE BLU PIUR MEN 100ML;HOMBRE;197.165
SALVADOR FERRAGAMO;EMOZIONE 100ML EDP;MUJER;268.480
SALVADOR FERRAGAMO;AQUA ESSENZIALE 100ML EDP;HOMBRE;192.970
SALVADOR FERRAGAMO;ATTIMO POUR HOMME 100ML VARON;HOMBRE;151.020
SALVADOR FERRAGAMO;AQUA DE EZZENZA;MUJER;176.190
SHAKIRA;SHAKIRA 80ML EAU FLORALE;MUJER;113.265
SHAKIRA;SHAKIRA AQUAMARINE 80ML;MUJER;104.875
SHAKIRA;SHAKIRA WILD ELIXIR 80ML  EDT SET 2PCS;MUJER;92.290
SHAKIRA;SHAKIRA WILD ELIXIR 80ML  EDT;MUJER;113.265
SHAKIRA;S DE SHAKIRA 80ML +CORPORATE BAG;MUJER;88.095
SHAKIRA;S BY SHAKIRA 80ML DAMA;MUJER;113.265
SHAKIRA;SHAKIRA FLORALE 80ML + BODY 100ML;MUJER;88.095
SHAKIRA;SHAKIRA FLORALE 80ML;MUJER;104.875
SHAKIRA;SHAKIRA ELIXIR 80ML +BODY 100ML;MUJER;88.095
SHAKIRA;SHAKIRA ELIXIR 80ML;MUJER;96.485
SHAKIRA;SHAKIRA ROCK 80ML;MUJER;96.485
TERRE DE HERMES;HERMES VOYAGE D'HERMES EDT VARON 100 ML;HOMBRE;385.940
TERRE DE HERMES;TERRE D'HERMES 100ML EDT FOR MEN;HOMBRE;390.135
THIERRY MUGLER;ANGEL 80ML EDT DAMA REFILL;MUJER;306.235
THIERRY MUGLER;ANGEL GRAVITY STAR 75ML EDP REFILL;MUJER;469.840
THIERRY MUGLER;ANGEL ALIEN 60ML EDT DAMA SET 2PCS;MUJER;369.160
THIERRY MUGLER;ANGEL ALIEN 60ML EDT DAMA;MUJER;310.430
THIERRY MUGLER;ANGEL 50ML EDP NREF;MUJER;352.380
THIERRY MUGLER;ANGEL 50ML EDP REFILL;MUJER;377.550
THIERRY MUGLER;TESTER ANGEL 100ML;T-MUJER;423.695
THIERRY MUGLER;TESTER ANGEL 75ML;T-MUJER;364.965
THIERRY MUGLER;ANGEL MEN EDT 100ML REFILL;HOMBRE;281.065
THIERRY MUGLER;ANGEL TRAVEL SET 50ML EDP+BL 100ML;MUJER;377.550
THIERRY MUGLER;ALIEN TRAVEL SET 60ML REF+ BL 100ML;MUJER;377.550
THIERRY MUGLER;AMEN TRAVEL SET LES ESSENTIELS;HOMBRE;281.065
THIERRY MUGLER;TM SET MINIATURAS 5ML;MUJER;171.995
THIERRY MUGLER;ANGEL PERFUMING BL 200ML;MUJER;171.995
THIERRY MUGLER;AMEN RUBBER EDT 100ML REFILL;HOMBRE;281.065
THIERRY MUGLER;AMEN 100ML REFILL;HOMBRE;285.260
THIERRY MUGLER;AMEN RUBBER EDT 50ML REFILL;HOMBRE;184.580
THIERRY MUGLER;ALIEN 60ML EDP REFILL;MUJER;377.550
THIERRY MUGLER;ALIEN 60ML EDP NREF;MUJER;310.430
THIERRY MUGLER;ALIEN 90ML EDP REFILL;MUJER;499.205
THIERRY MUGLER;TESTER ALIEN 90ML EDP;T-MUJER;334.761
THIERRY MUGLER;ALIEN 60ML EDT NREF;MUJER;247.505
THIERRY MUGLER;ANGEL 100ML EDP;MUJER;469.840
THIERRY MUGLER;ALIEN ESSENCE ANSOLU EDP 60ML;MUJER;406.915
THIERRY MUGLER;ALIEN EXTRAORDINAIRE 90ML REFILL;MUJER;281.065
THIERRY MUGLER;THERRY MUGLER A*Men Recarga EDT (100ml);HOMBRE;289.455
TOMMY HILFIGER;TOMMY MEN 100ML;HOMBRE;146.825
TOMMY HILFIGER;TOMMY NEON BRIGHT DAMA 100ML;MUJER;166.961
TOMMY HILFIGER;TESTER TOMMY GIRL NEON BRIGHT;T-MUJER;113.265
TOMMY HILFIGER;TOMMY LOUD 75ML DAMA;MUJER;125.850
TOMMY HILFIGER;TOMMY NEON BRIGHT VARON 100ML;HOMBRE;163.605
TOMMY HILFIGER;TESTER TOMMY NEON BRIGHT 100ML;T-HOMBRE;113.265
TOMMY HILFIGER;TOMMY GIRL 100ML;MUJER;146.825
TOMMY HILFIGER;ARAMIS 100ML;HOMBRE;197.165
TOMMY HILFIGER;ARAMIS 125 ML;HOMBRE;201.360
TOMMY HILFIGER;TOMMY FREEDOM VARON EDT 100 ML;HOMBRE;142.630
TOMMY HILFIGER;"TOMMY EAU DE PREP 100ML ""NUEVO""";HOMBRE;130.045
TOMMY HILFIGER;"TOMMY GIRL EAU DE PREP 100ML ""NUEVO""";MUJER;130.045
TOM FORD;TOM FORD ORCHID 100ML DAMA;MUJER;612.470
TOM FORD;TOM FORD VELVET EDP 100ML;MUJER;599.885
TOUS;TOUS TOUCH  DAMA EDP 90 ML;MUJER;226.530
TOUS;TOUS GOLD 90ML;MUJER;205.555
TOUS;TOUS H20 EDT 100ML;MUJER;163.605
TOUS;TOUS SILVER 100ML EDT;MUJER;209.750
TOUS;TOUS L' EAU DE TOILETTE EDT 90ML;MUJER;121.655
TOUS;TESTER TOUS IN HEAVEN 100ML;T-MUJER;104.875
VAN CLEEF;FIRST 100ML;MUJER;201.360
VAN CLEEF;TSAR 100ML;HOMBRE;176.190
VAN CLEEF;FEERIE 100ML EDP;MUJER;268.480
VAN CLEEF;VAN CLEEF POUR HOMME 100ML;HOMBRE;163.605
VERA WANG;TESTER VERA WANG PRINCESS EDT 50ML;T-MUJER;117.460
VERSACE;VERSACE DREAMER 100ML;HOMBRE;155.215
VERSACE;VERSACE SIGNATURE 100ML;HOMBRE;226.530
VERSACE;VERSACE L'HOMME 100ML;HOMBRE;163.605
VERSACE;VERSACE POUR HOMME 100ML EDT;HOMBRE;230.725
VERSACE;VERSACE POUR HOMME 200ML EDT;HOMBRE;264.285
VERSACE;VERSACE POUR FEMME 100ML;HOMBRE;230.725
VERSACE;BLUE JEANS VERSACE 75ML;HOMBRE;121.655
VERSACE;RED JEANS VERSACE 75ML;MUJER;117.460
VERSACE;VERSACE YELLOW DIAMOND 90ML+100MLBL+GWP;MUJER;323.015
VERSACE;VERSACE YELLOW DIAMOND 90ML;MUJER;289.455
VERSACE;VERSACE VERSENCE 100ML;MUJER;297.845
VERSACE;VERSACE WOMAN 100ML;MUJER;209.750
VERSACE;VERSACE FRAICHE 100ML +100ML GEL DUCHA SER;MUJER;264.285
VERSACE;VERSACE EAU FRAICHE 100ML EDT;MUJER;243.310
VERSACE;VERSUS 100ML;MUJER;230.725
VERSACE;VERSACE BRIGHT CRYSTAL ABSOLU EDT 90 ML;MUJER;331.405
VERSACE;VERSACE BRIGHT CRYSTAL 90ML EDT;MUJER;302.040
VERSACE;VERSACE BRIGHT CRYSTAL ABSOLU MINIATURA;MUJER;79.705
VERSACE;VERSACE BRIGHT CRYSTAL ABSOLUTE 90ML+100BL;MUJER;331.405
VERSACE;VERSACE BRIGHT CRYSTAL MINIATURA + BL + SG;MUJER;79.705
VERSACE;VERSACE CRYSTAL NOIR 100ML EDT;MUJER;297.845
VERSACE;VERSACE CRYSTAL NOIR 90ML;MUJER;260.090
VERSACE;VERSACE Vanitas EDP (100ml);MUJER;289.455
VERSACE;VERSACE OUD ORIENTAL 100ML NUEVO;MUJER;250.861
VERSACE;VERSACE EROS POUR FEMME 100ML EDT;MUJER;390.135
VERSACE;VERSACE EROS 100ML;HOMBRE;285.260
VICTORINOX;SWISS ARMY FOR HER 100ML DAMA SET 2PCS;MUJER;155.215
VICTORINOX;SWISS ARMY FOR HER 100ML DAMA;MUJER;138.435
VICTORINOX;SWISS ARMY CLASSIC 100ML VARON;HOMBRE;125.850
VICTORINOX;TESTER SWISS ARMY 100ML EDT;T-HOMBRE;100.680
VICTORINOX;SWISS ARMY FOREST 100ML;HOMBRE;125.850
VICTORINOX;SWISS ARMY VICTORINOX 125ML;HOMBRE;79.705
VICTORINOX;SWISS ARMY ALTITUDE 100ML;HOMBRE;125.850
VICTORINOX;SWISS UNLIMITED 75ML;HOMBRE;125.850
VICTORINOX;SWISS ARMY VICTORIA 100ML;MUJER;125.850
VICTORIA SECRET;VICTORIA SECRET HAND & BODY CREAM 200 ML;MUJER;49.501
VICTORIA SECRET;VICTORIA SECRET BODY BUTTER 200 ML;MUJER;49.501
VICTORIA SECRET;VICTORIA SECRET SHOWER GEL 250 ML;MUJER;49.501
VICTORIA SECRET;VICTORIA SECRET  250ML SPLASH;MUJER;49.501
VICTORIA SECRET;VICTORIA SECRET 250ML LOTION;MUJER;50.340
VIKTORROLF;VICTOR ROLF FLOWERBOMB 100ML EDP;MUJER;620.860
VIKTORROLF;TESTER V&R FLOWERBOMB EDP 100 ML;T-MUJER;633.445
VIKTORROLF;"SPICEBOMB 90ML EDT VARON ""NUEVO""";HOMBRE;390.135
WARNER BROS;BATMAN FOR MEN 100ML ADULTO;Hom;46.145
WARNER BROS;SUPERMAN FOR MEN 100ML ADULTO;Hom;46.145
WARNER BROS;LIGA DE LA JUSTICIA 100ML NIÑO;Niño;33.560
WARNER BROS;LIGA DE LA JUSTICIA BATMAN 100ML NIÑO;Niño;33.560
WARNER BROS;LIGA DE LA JUSTICIA SUPERMAN 100ML NIÑO;Niño;33.560
WARNER BROS;LIGA DE LA JUSTICIA LINTERNA VERDE 100ML NIÑO;Niño;33.560
WARNER BROS;BATMAN 100ML SET 2PCS NIÑO;Niño;41.950
WARNER BROS;SUPERMAN 100ML SET 2PCS NIÑO;Niño;41.950
WARNER BROS;SHREK 75ML NIÑO;Niño;16.780
YVES SAINT LAURENT;ELLE 90ML;MUJER;377.550
YVES SAINT LAURENT;YSL ELLE 90ML EDP DAMA;MUJER;377.550
YVES SAINT LAURENT;CINEMA 90ML EDP;MUJER;272.675
YVES SAINT LAURENT;MANIFIESTO ECLAT 90ML;MUJER;335.600
YVES SAINT LAURENT;MANIFESTO 90ML EDP;MUJER;418.661
YVES SAINT LAURENT;KOUROS 100ML EDT;HOMBRE;289.455
YVES SAINT LAURENT;KOUROS SILVER EDT 100ML;HOMBRE;327.210
YVES SAINT LAURENT;BODY KOUROS 100ML VARON;HOMBRE;230.725
YVES SAINT LAURENT;YVRESSE 125ML;MUJER;293.650
YVES SAINT LAURENT;PARIS YSL 125ML;MUJER;419.500
YVES SAINT LAURENT;YSL PARISIENE 90 ML EDP;MUJER;411.110
YVES SAINT LAURENT;YSL RIVE GAUCHE DAMA 100 ML;MUJER;406.915
YVES SAINT LAURENT;YSL POUR HOMME (ROJO) 100ML;HOMBRE;166.961
YVES SAINT LAURENT;YSL POUR HOMME SPORT VARON 100 ML;HOMBRE;327.210
YVES SAINT LAURENT;BABY DOLL 100ML;MUJER;205.555
YVES SAINT LAURENT;LA NUIT L' HOMME 100ML EDT;HOMBRE;339.795
YVES SAINT LAURENT;L'HOMME EDT 100 ML;HOMBRE;318.820
YVES SAINT LAURENT;YSL POUR HOMME 100ML SUPER CONCENTRATE;HOMBRE;171.995
YVES SAINT LAURENT;YSL LA NUIT FROZEN 100ML EDT VARON;HOMBRE;302.040
YVES SAINT LAURENT;JAZZ 80ML;HOMBRE;285.260
YVES SAINT LAURENT;BLACK OPIUM 90ML EDP;MUJER;415.305
YVES SAINT LAURENT;OPIUM 90ML;MUJER;394.330
YVES SAINT LAURENT;OPIUM STEAM 125ML (NUEVO);MUJER;402.720
YVES SAINT LAURENT;BELLE D,OPIUM EDP 90ML  (EXCLUSIVO);MUJER;411.110
YVES SAINT LAURENT;OPIUM POUR HOMME EDT 100 ML;HOMBRE;377.550
ZIPPO;ZIPPO 75ML  EDP WOMAN;MUJER;163.605
ZIPPO;ZIPPO IN THE BLUE 100ML  EDT 100ML;HOMBRE;163.605
ZIPPO;ZIPPO DRESSCODE BLACK EDITION 100 ML;HOMBRE;176.190
ZIPPO;ZIPPO THE ORIGINAL 100ML;HOMBRE;163.605
ZEGNA;Z DE ZEGNA EDT 100 ML;HOMBRE;268.480
ZEGNA;ZEGNA UOMO EDT 100 ML + 30ML;HOMBRE;226.530
ZEGNA;ZEGNA UOMO VARON 100 ML;HOMBRE;197.165
