"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","790","COM INDIG YVYPYTE - ATYVA","0402","01","YVYPYTE - ATYVA","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","535","COM INDIG YVYPYTE - TATU KAITA","0402","07","YVYPYTE - TATU KAITA","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","800","COM INDIG JASUKA VENDA - JEROPE","0371","01","JASUKA VENDA - JEROPE","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","805","COM INDIG JASUKA VENDA - KARAVIE GUASU","0371","04","JASUKA VENDA - KARAVIE GUASU","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","810","COM INDIG JASUKA VENDA - TARAVE","0371","03","JASUKA VENDA - TARAVE","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","550","COM INDIG ÑUAPY","0388","01","ÑUAPY","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","590","COM INDIG ANGUJA´I YVANGUSU","0378","01","ANGUJA´I YVANGUSU","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","600","COM INDIG MBA´E ÑEMI","0387","01","MBA´E ÑEMI","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","860","COM INDIG PYSYRY","0395","01","PYSYRY","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","870","COM INDIG TAKUAGUYOGUE TAKUARA","0397","01","TAKUAGUYOGUE TAKUARA","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","880","COM INDIG MBOKAJA'I","0403","01","MBOKAJA'I","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","890","COM INDIG JASUKA VENDA - AVA KUA","0371","02","JASUKA VENDA - AVA KUA","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","900","COM INDIG Y'ETE POTY","0377","01","Y'ETE POTY","PAI TAVYTERA","44","GUARANI"
"16","05","BOQUERÓN","LOMA PLATA","6","460","COM INDIG NIVACLE UNIDA - CENTRO","0615","01","NIVACLE UNIDA - CENTRO","NIVACLE","61","MATACO MATAGUAYO"
