"DPTO_x","DPTO_DESC_x","DISTRITO_x","DIST_DESC_x","NOMBRE_x","LONGITUD_x","LATITUD_x","geometry","DPTO_y","DPTO_DESC_y","DISTRITO_y","DIST_DESC_y","NOMBRE_y","LONGITUD_y","LATITUD_y","longitude","latitude"
"03","CORDILLERA","18","TOBATI","COMISARIA 25 SANTA ROSA TOBATI","-56.9657","-25.20664","POINT (-6341392.852477775 -2901146.956221916)","03","CORDILLERA","18","TOBATI","COMISARIA 25 SANTA ROSA TOBATI","-56.9657","-25.20664","-6341392.852477775","-2901146.956221916"
"02","SAN PEDRO","12","25 DE DICIEMBRE","SUB COMISARIA Nº 21 COLONIA NAVIDAD","-56.5967","-24.68567","POINT (-6300315.834626832 -2837184.989256343)","02","SAN PEDRO","12","25 DE DICIEMBRE","SUB COMISARIA Nº 21 COLONIA NAVIDAD","-56.5967","-24.68567","-6300315.834626832","-2837184.989256343"
"11","CENTRAL","06","ITAUGUA","COMISARIA 19 ITAUGUA GUAZU","-57.36779","-25.43761","POINT (-6386153.193405119 -2929591.31179937)","11","CENTRAL","06","ITAUGUA","COMISARIA 19 ITAUGUA GUAZU","-57.36779","-25.43761","-6386153.193405119","-2929591.31179937"
"09","PARAGUARI","10","QUIINDY","PUESTO POLICIAL 4 COSTA IRALA","-57.15156","-26.00144","POINT (-6362082.737607311 -2999259.7471999438)","09","PARAGUARI","10","QUIINDY","PUESTO POLICIAL 4 COSTA IRALA","-57.15156","-26.00144","-6362082.737607311","-2999259.7471999438"
"11","CENTRAL","07","LAMBARE","COMISARIA 17 SAN ISIDRO LAMBARE","-57.59741","-25.36025","POINT (-6411714.772997909 -2920058.3004000294)","11","CENTRAL","07","LAMBARE","COMISARIA 17 SAN ISIDRO LAMBARE","-57.59741","-25.36025","-6411714.772997909","-2920058.3004000294"
"11","CENTRAL","07","LAMBARE","CASETA COMISARIA 17 COMIS VEC STA ROSA","-57.59673","-25.35336","POINT (-6411638.50283505 -2919209.218477891)","11","CENTRAL","07","LAMBARE","CASETA COMISARIA 17 COMIS VEC STA ROSA","-57.59673","-25.35336","-6411638.50283505","-2919209.218477891"
"05","CAAGUAZU","09","SAN JOAQUIN","COMISARIA 9NA SAN JOAQUIN","-56.04406","-25.03048","POINT (-6238796.553012877 -2879489.3914979952)","05","CAAGUAZU","09","SAN JOAQUIN","COMISARIA 9NA SAN JOAQUIN","-56.04406","-25.03048","-6238796.553012877","-2879489.3914979952"
"02","SAN PEDRO","12","25 DE DICIEMBRE","SUB COMISARIA Nº 15 POTRERO YBATE","-56.62469","-24.7429","POINT (-6303431.109981098 -2844198.571753112)","02","SAN PEDRO","12","25 DE DICIEMBRE","SUB COMISARIA Nº 15 POTRERO YBATE","-56.62469","-24.7429","-6303431.109981098","-2844198.571753112"
"07","ITAPUA","03","CAMBYRETA","PUESTO POLICIAL ARROYO PORA","-55.80794","-27.29002","POINT (-6212511.789841651 -3159752.3537874855)","07","ITAPUA","03","CAMBYRETA","PUESTO POLICIAL ARROYO PORA","-55.80794","-27.29002","-6212511.789841651","-3159752.3537874855"
"05","CAAGUAZU","02","CAAGUAZU","SUB COMISARIA 11 SAN FRANCISCO","-56.11912","-25.55263","POINT (-6247152.3473859215 -2943777.1055510608)","05","CAAGUAZU","02","CAAGUAZU","SUB COMISARIA 11 SAN FRANCISCO","-56.11912","-25.55263","-6247152.3473859215","-2943777.1055510608"
"11","CENTRAL","06","ITAUGUA","COMISARIA 39 POTRERO ITAUGUA","-57.33462","-25.42487","POINT (-6382460.638350131 -2928021.138722078)","11","CENTRAL","06","ITAUGUA","COMISARIA 39 POTRERO ITAUGUA","-57.33462","-25.42487","-6382460.638350131","-2928021.138722078"
"02","SAN PEDRO","12","25 DE DICIEMBRE","PUESTO POLICIAL CAÑADA LOURDES","-56.67261","-24.70245","POINT (-6308766.10322346 -2839241.478471267)","02","SAN PEDRO","12","25 DE DICIEMBRE","PUESTO POLICIAL CAÑADA LOURDES","-56.67261","-24.70245","-6308766.10322346","-2839241.478471267"
"07","ITAPUA","03","CAMBYRETA","COMISARIA 101","-55.81846","-27.3477","POINT (-6213682.1662155045 -3166979.2622818733)","07","ITAPUA","03","CAMBYRETA","COMISARIA 101","-55.81846","-27.3477","-6213682.1662155045","-3166979.2622818733"
"03","CORDILLERA","14","PIRIBEBUY","SUB COMISARIA N° 3 CORDILLERITA","-57.11615","-25.48538","POINT (-6358140.177474791 -2935481.403450955)","03","CORDILLERA","14","PIRIBEBUY","SUB COMISARIA N° 3 CORDILLERITA","-57.11615","-25.48538","-6358140.177474791","-2935481.403450955"
"11","CENTRAL","06","ITAUGUA","COMISARIA 41 ALDAMA CANADA","-57.39716","-25.43475","POINT (-6389422.699178809 -2929238.654962257)","11","CENTRAL","06","ITAUGUA","COMISARIA 41 ALDAMA CANADA","-57.39716","-25.43475","-6389422.699178809","-2929238.654962257"
"11","CENTRAL","07","LAMBARE","COMISARIA 16 VILLA POLICIAL LAMBARE","-57.62031","-25.35582","POINT (-6414264.008947029 -2919513.244153355)","11","CENTRAL","07","LAMBARE","COMISARIA 16 VILLA POLICIAL LAMBARE","-57.62031","-25.35582","-6414264.008947029","-2919513.244153355"
"07","ITAPUA","03","CAMBYRETA","COMISARIA 41 CAMPICHUELO","-55.75277","-27.43243","POINT (-6206369.836358125 -3177603.3909303974)","07","ITAPUA","03","CAMBYRETA","COMISARIA 41 CAMPICHUELO","-55.75277","-27.43243","-6206369.836358125","-3177603.3909303974"
"05","CAAGUAZU","08","NUEVA LONDRES","COMISARIA 8VA NVA LONDRES","-56.54952","-25.40416","POINT (-6295063.957597203 -2925468.5849973555)","05","CAAGUAZU","08","NUEVA LONDRES","COMISARIA 8VA NVA LONDRES","-56.54952","-25.40416","-6295063.957597203","-2925468.5849973555"
"01","CONCEPCION","04","LORETO","SUB COMISARIA N° 17 HUGUA PO'I","-57.24042","-23.21291","POINT (-6371974.234350055 -2657786.7153663673)","01","CONCEPCION","04","LORETO","SUB COMISARIA N° 17 HUGUA PO'I","-57.24042","-23.21291","-6371974.234350055","-2657786.7153663673"
"11","CENTRAL","06","ITAUGUA","COMISARIA 21 MBOI Y","-57.39789","-25.37764","POINT (-6389503.820883795 -2922200.6146044107)","11","CENTRAL","06","ITAUGUA","COMISARIA 21 MBOI Y","-57.39789","-25.37764","-6389503.820883795","-2922200.6146044107"
"01","CONCEPCION","03","HORQUETA","SUB COMISARIA N° 8 NARANJATY","-57.12524","-23.27605","POINT (-6359152.796867527 -2665436.3066441105)","01","CONCEPCION","03","HORQUETA","SUB COMISARIA N° 8 NARANJATY","-57.12524","-23.27605","-6359152.796867527","-2665436.3066441105"
"06","CAAZAPA","06","MACIEL","COMISARIA 29 RIVAROLA","-56.6515","-26.25395","POINT (-6306416.613260397 -3030567.4423497613)","06","CAAZAPA","06","MACIEL","COMISARIA 29 RIVAROLA","-56.6515","-26.25395","-6306416.613260397","-3030567.4423497613"
"05","CAAGUAZU","01","CORONEL OVIEDO","SUB COMISARIA N° 06 AGUAPETY","-56.45713","-25.57722","POINT (-6284778.591753464 -2946811.46571365)","05","CAAGUAZU","01","CORONEL OVIEDO","SUB COMISARIA N° 06 AGUAPETY","-56.45713","-25.57722","-6284778.591753464","-2946811.46571365"
"13","AMAMBAY","01","PEDRO JUAN CABALLERO","COMISARIA 7MA JARDIN AURORA","-55.72606","-22.57087","POINT (-6203396.4600612465 -2580203.9326960584)","13","AMAMBAY","01","PEDRO JUAN CABALLERO","COMISARIA 7MA JARDIN AURORA","-55.72606","-22.57087","-6203396.4600612465","-2580203.9326960584"
"11","CENTRAL","06","ITAUGUA","COMISARIA 36 PATIÑO","-57.33832","-25.35143","POINT (-6382872.4913552785 -2918971.761719563)","11","CENTRAL","06","ITAUGUA","COMISARIA 36 PATIÑO","-57.33832","-25.35143","-6382872.4913552785","-2918971.761719563"
"05","CAAGUAZU","01","CORONEL OVIEDO","SUB COMISARIA N° 4 BLAS GARAY","-56.27054","-25.53127","POINT (-6264008.363201135 -2941141.5407452243)","05","CAAGUAZU","01","CORONEL OVIEDO","SUB COMISARIA N° 4 BLAS GARAY","-56.27054","-25.53127","-6264008.363201135","-2941141.5407452243"
"02","SAN PEDRO","10","TACUATI","SUB COMISARIA Nº 11 CASTILLO CUE","-56.64547","-23.65888","POINT (-6305744.521409005 -2711895.5552231045)","02","SAN PEDRO","10","TACUATI","SUB COMISARIA Nº 11 CASTILLO CUE","-56.64547","-23.65888","-6305744.521409005","-2711895.5552231045"
"11","CENTRAL","16","VILLETA","COMISARIA 51 YPECAE","-57.73223","-25.76676","POINT (-6426722.403380017 -2970221.972352262)","11","CENTRAL","16","VILLETA","COMISARIA 51 YPECAE","-57.73223","-25.76676","-6426722.403380017","-2970221.972352262"
"09","PARAGUARI","10","QUIINDY","PUESTO POLICIAL N° 3 VALLE APUA","-57.25048","-26.0632","POINT (-6373094.281270519 -3006910.435473633)","09","PARAGUARI","10","QUIINDY","PUESTO POLICIAL N° 3 VALLE APUA","-57.25048","-26.0632","-6373094.281270519","-3006910.435473633"
"11","CENTRAL","16","VILLETA","COMISARIA 49 SURUBI'Y","-57.6216","-25.65497","POINT (-6414406.783261036 -2956409.4118180876)","11","CENTRAL","16","VILLETA","COMISARIA 49 SURUBI'Y","-57.6216","-25.65497","-6414406.783261036","-2956409.4118180876"
"05","CAAGUAZU","06","DR. JUAN MANUEL FRUTOS","COMISARIA 6TA JUAN MANUEL FRUTOS","-55.82778","-25.38492","POINT (-6214719.522919045 -2923098.2592380056)","05","CAAGUAZU","06","DR. JUAN MANUEL FRUTOS","COMISARIA 6TA JUAN MANUEL FRUTOS","-55.82778","-25.38492","-6214719.522919045","-2923098.2592380056"
"07","ITAPUA","02","BELLA VISTA","COMISARIA 71 VACAY KM 20","-55.61548","-26.91251","POINT (-6191087.47042077 -3112544.6513952245)","07","ITAPUA","02","BELLA VISTA","COMISARIA 71 VACAY KM 20","-55.61548","-26.91251","-6191087.47042077","-3112544.6513952245"
"13","AMAMBAY","01","PEDRO JUAN CABALLERO","COMISARIA 3RA BARRIO OBRERO","-55.74006","-22.56321","POINT (-6204955.024321601 -2579280.874233704)","13","AMAMBAY","01","PEDRO JUAN CABALLERO","COMISARIA 3RA BARRIO OBRERO","-55.74006","-22.56321","-6204955.024321601","-2579280.874233704"
"11","CENTRAL","07","LAMBARE","POLICIA NACIONAL DIRECCION GRAL DE LOGISTICA","-57.61159","-25.33921","POINT (-6413292.4564548405 -2917466.202041367)","11","CENTRAL","07","LAMBARE","POLICIA NACIONAL DIRECCION GRAL DE LOGISTICA","-57.61159","-25.33921","-6413292.4564548405","-2917466.202041367"
"05","CAAGUAZU","07","REPATRIACION","COMISARIA 7MA REPATRIACION","-55.99335","-25.53743","POINT (-6233151.69062502 -2941901.617157812)","05","CAAGUAZU","07","REPATRIACION","COMISARIA 7MA REPATRIACION","-55.99335","-25.53743","-6233151.69062502","-2941901.617157812"
"02","SAN PEDRO","10","TACUATI","PUESTO POLICIAL N° 2 MANITOVA","-56.78428","-23.59837","POINT (-6321197.471841351 -2704543.248333366)","02","SAN PEDRO","10","TACUATI","PUESTO POLICIAL N° 2 MANITOVA","-56.78428","-23.59837","-6321197.471841351","-2704543.248333366"
"11","CENTRAL","11","NUEVA ITALIA","COMISARIA 45 YUQUYTY","-57.41448","-25.60325","POINT (-6391351.0625101905 -2950024.1368290503)","11","CENTRAL","11","NUEVA ITALIA","COMISARIA 45 YUQUYTY","-57.41448","-25.60325","-6391351.0625101905","-2950024.1368290503"
"05","CAAGUAZU","01","CORONEL OVIEDO","SUB COMISARIA N° 7 GENARO ROMERO","-56.43847","-25.35849","POINT (-6282701.922139375 -2919842.1622582707)","05","CAAGUAZU","01","CORONEL OVIEDO","SUB COMISARIA N° 7 GENARO ROMERO","-56.43847","-25.35849","-6282701.922139375","-2919842.1622582707"
"11","CENTRAL","11","NUEVA ITALIA","COMISARIA 44 PINDOTY","-57.50361","-25.6405","POINT (-6401272.084174872 -2954622.9333853624)","11","CENTRAL","11","NUEVA ITALIA","COMISARIA 44 PINDOTY","-57.50361","-25.6405","-6401272.084174872","-2954622.9333853624"
"01","CONCEPCION","03","HORQUETA","SUB COMISARIA N° 10 CAPITAN GIMENEZ","-56.94935","-23.29465","POINT (-6339572.4838801585 -2667691.246502699)","01","CONCEPCION","03","HORQUETA","SUB COMISARIA N° 10 CAPITAN GIMENEZ","-56.94935","-23.29465","-6339572.4838801585","-2667691.246502699"
"07","ITAPUA","02","BELLA VISTA","COMISARIA 72 COLONIA FORDI 8","-55.5091","-27.05447","POINT (-6179245.294786065 -3130278.410332181)","07","ITAPUA","02","BELLA VISTA","COMISARIA 72 COLONIA FORDI 8","-55.5091","-27.05447","-6179245.294786065","-3130278.410332181"
"07","ITAPUA","05","CAPITAN MIRANDA","COMISARIA 60 FEDERICO CHAVEZ","-55.82882","-27.14224","POINT (-6214836.324140823 -3141253.7858971073)","07","ITAPUA","05","CAPITAN MIRANDA","COMISARIA 60 FEDERICO CHAVEZ","-55.82882","-27.14224","-6214836.324140823","-3141253.7858971073"
"03","CORDILLERA","14","PIRIBEBUY","SUB COMISARIA N° 2 PIRARETA","-56.98293","-25.50191","POINT (-6343311.239240147 -2937520.2877410734)","03","CORDILLERA","14","PIRIBEBUY","SUB COMISARIA N° 2 PIRARETA","-56.98293","-25.50191","-6343311.239240147","-2937520.2877410734"
"11","CENTRAL","07","LAMBARE","CASETA POLICIAL","-57.60929","-25.35291","POINT (-6413036.397428569 -2919154.158885411)","11","CENTRAL","07","LAMBARE","CASETA POLICIAL","-57.60929","-25.35291","-6413036.397428569","-2919154.158885411"
"13","AMAMBAY","01","PEDRO JUAN CABALLERO","COMISARIA BARRIO GUARANI","-55.73853","-22.54885","POINT (-6204784.270310588 -2577550.2617818913)","13","AMAMBAY","01","PEDRO JUAN CABALLERO","COMISARIA BARRIO GUARANI","-55.73853","-22.54885","-6204784.270310588","-2577550.2617818913"
"11","CENTRAL","09","LUQUE","PUESTO POLICIAL 011 ITAPUAMI","-57.44579","-25.21359","POINT (-6394836.395814824 -2902002.241954207)","11","CENTRAL","09","LUQUE","PUESTO POLICIAL 011 ITAPUAMI","-57.44579","-25.21359","-6394836.395814824","-2902002.241954207"
"03","CORDILLERA","15","PRIMERO DE MARZO","COMISARIA 09 POTRERITO","-57.01657","-25.09598","POINT (-6347055.872367106 -2887537.6044524726)","03","CORDILLERA","15","PRIMERO DE MARZO","COMISARIA 09 POTRERITO","-57.01657","-25.09598","-6347055.872367106","-2887537.6044524726"
"14","CANINDEYU","03","VILLA CURUGUATY","PUESTO POLICIAL N° 7 PASO REAL","-55.67376","-24.26827","POINT (-6197574.589003284 -2786131.689896912)","14","CANINDEYU","03","VILLA CURUGUATY","PUESTO POLICIAL N° 7 PASO REAL","-55.67376","-24.26827","-6197574.589003284","-2786131.689896912"
"11","CENTRAL","09","LUQUE","PUESTO POLICIAL NUEVA ASUNCION","-57.39643","-25.23141","POINT (-6389341.606964197 -2904195.6162056713)","11","CENTRAL","09","LUQUE","PUESTO POLICIAL NUEVA ASUNCION","-57.39643","-25.23141","-6389341.606964197","-2904195.6162056713"
"11","CENTRAL","07","LAMBARE","CASETA POLICIAL","-57.60407","-25.35303","POINT (-6412456.048955475 -2919169.1504200515)","11","CENTRAL","07","LAMBARE","CASETA POLICIAL","-57.60407","-25.35303","-6412456.048955475","-2919169.1504200515"
"09","PARAGUARI","12","SAN ROQUE GONZALEZ","PUESTO POLICIAL 14 SIMBRON","-57.21439","-25.91292","POINT (-6369076.872847986 -2988300.0741313105)","09","PARAGUARI","12","SAN ROQUE GONZALEZ","PUESTO POLICIAL 14 SIMBRON","-57.21439","-25.91292","-6369076.872847986","-2988300.0741313105"
"11","CENTRAL","07","LAMBARE","CASETA POLICIAL","-57.61052","-25.35343","POINT (-6413173.975374395 -2919218.9043815774)","11","CENTRAL","07","LAMBARE","CASETA POLICIAL","-57.61052","-25.35343","-6413173.975374395","-2919218.9043815774"
"10","ALTO PARANA","08","0ACUNDAY","SUB COMISARIA N° 43 COL MBARETE","-54.89729","-26.06924","POINT (-6111138.55426283 -3007658.731208726)","10","ALTO PARANA","08","0ACUNDAY","SUB COMISARIA N° 43 COL MBARETE","-54.89729","-26.06924","-6111138.55426283","-3007658.731208726"
"01","CONCEPCION","04","LORETO","SUB COMISARIA N° 12 CULANTRILLO","-57.21572","-23.30986","POINT (-6369224.927933764 -2669534.7059319103)","01","CONCEPCION","04","LORETO","SUB COMISARIA N° 12 CULANTRILLO","-57.21572","-23.30986","-6369224.927933764","-2669534.7059319103"
"05","CAAGUAZU","12","DR. J. EULOGIO ESTIGARRIBIA","COMISARIA 12 J.E.ESTIGARRIBIA","-55.70463","-25.37834","POINT (-6201011.157891271 -2922287.1813725373)","05","CAAGUAZU","12","DR. J. EULOGIO ESTIGARRIBIA","COMISARIA 12 J.E.ESTIGARRIBIA","-55.70463","-25.37834","-6201011.157891271","-2922287.1813725373"
"02","SAN PEDRO","10","TACUATI","SUB COMISARIA Nº 10 ARROYO ATA","-56.7016","-23.78455","POINT (-6311992.900012669 -2727176.2074443423)","02","SAN PEDRO","10","TACUATI","SUB COMISARIA Nº 10 ARROYO ATA","-56.7016","-23.78455","-6311992.900012669","-2727176.2074443423"
"10","ALTO PARANA","08","0ACUNDAY","SUB COMISARIA N° 34 ITAIPYTE","-54.68873","-26.01405","POINT (-6087921.485417234 -3000820.886105706)","10","ALTO PARANA","08","0ACUNDAY","SUB COMISARIA N° 34 ITAIPYTE","-54.68873","-26.01405","-6087921.485417234","-3000820.886105706"
"09","PARAGUARI","11","QUYQUYHO","PUESTO POLICIAL N° 8 COL FULGENCIO YEGROS","-57.09475","-26.1987","POINT (-6355758.15648782 -3023711.7127962424)","09","PARAGUARI","11","QUYQUYHO","PUESTO POLICIAL N° 8 COL FULGENCIO YEGROS","-57.09475","-26.1987","-6355758.15648782","-3023711.7127962424"
"05","CAAGUAZU","02","CAAGUAZU","SUB COMISARIA N° 10 GUAYAKI","-56.19079","-25.47618","POINT (-6255130.299349108 -2934346.4069272135)","05","CAAGUAZU","02","CAAGUAZU","SUB COMISARIA N° 10 GUAYAKI","-56.19079","-25.47618","-6255130.299349108","-2934346.4069272135"
"11","CENTRAL","09","LUQUE","COMISARIA 29 TARUMANDY","-57.4174","-25.2178","POINT (-6391675.335966599 -2902519.663005547)","11","CENTRAL","09","LUQUE","COMISARIA 29 TARUMANDY","-57.4174","-25.2178","-6391675.335966599","-2902519.663005547"
"02","SAN PEDRO","18","SANTA ROSA DEL AGUARAY","PUESTO DE CONTROL POLICIAL","-56.49404","-23.80569","POINT (-6288887.350746297 -2729747.864096968)","02","SAN PEDRO","18","SANTA ROSA DEL AGUARAY","PUESTO DE CONTROL POLICIAL","-56.49404","-23.80569","-6288887.350746297","-2729747.864096968"
"11","CENTRAL","07","LAMBARE","COMISARIA 4TA LAMBARE","-57.62572","-25.34252","POINT (-6414865.63075104 -2917874.652536964)","11","CENTRAL","07","LAMBARE","COMISARIA 4TA LAMBARE","-57.62572","-25.34252","-6414865.63075104","-2917874.652536964"
"07","ITAPUA","05","CAPITAN MIRANDA","COMISARIA 65 ALBORADA 2","-55.71772","-27.29586","POINT (-6202468.439723382 -3160483.8824254004)","07","ITAPUA","05","CAPITAN MIRANDA","COMISARIA 65 ALBORADA 2","-55.71772","-27.29586","-6202468.439723382","-3160483.8824254004"
"13","AMAMBAY","04","ZANJA PYTA","PUESTO POLICIAL N° 6","-55.61849","-22.73109","POINT (-6191421.748107876 -2599530.412799088)","13","AMAMBAY","04","ZANJA PYTA","PUESTO POLICIAL N° 6","-55.61849","-22.73109","-6191421.748107876","-2599530.412799088"
"13","AMAMBAY","04","ZANJA PYTA","PUESTO POLICIAL N° 5","-55.61834","-22.69199","POINT (-6191404.792318311 -2594812.8833254953)","13","AMAMBAY","04","ZANJA PYTA","PUESTO POLICIAL N° 5","-55.61834","-22.69199","-6191404.792318311","-2594812.8833254953"
"10","ALTO PARANA","08","0ACUNDAY","COMISARIA 037 COLONIA TORO CUA","-54.6774","-26.11686","POINT (-6086660.325899667 -3013561.5620075245)","10","ALTO PARANA","08","0ACUNDAY","COMISARIA 037 COLONIA TORO CUA","-54.6774","-26.11686","-6086660.325899667","-3013561.5620075245"
"03","CORDILLERA","14","PIRIBEBUY","CASETA POLICIAL CAPILLA CUE","-57.06922","-25.55683","POINT (-6352916.375457243 -2944295.4617691324)","03","CORDILLERA","14","PIRIBEBUY","CASETA POLICIAL CAPILLA CUE","-57.06922","-25.55683","-6352916.375457243","-2944295.4617691324"
"01","CONCEPCION","04","LORETO","SUB COMISARIA N° 7 YCUA HOVY HORQUETA","-57.18895","-23.3039","POINT (-6366244.498348249 -2668811.242958124)","01","CONCEPCION","04","LORETO","SUB COMISARIA N° 7 YCUA HOVY HORQUETA","-57.18895","-23.3039","-6366244.498348249","-2668811.242958124"
"10","ALTO PARANA","08","0ACUNDAY","PUESTO POLICIAL AGROTORO","-54.73553","-26.12013","POINT (-6093131.142367041 -3013966.7686711117)","10","ALTO PARANA","08","0ACUNDAY","PUESTO POLICIAL AGROTORO","-54.73553","-26.12013","-6093131.142367041","-3013966.7686711117"
"11","CENTRAL","14","SAN LORENZO","PUESTO POLICIAL BO FATIMA","-57.49364","-25.34483","POINT (-6400162.939832762 -2918158.5621821075)","11","CENTRAL","14","SAN LORENZO","PUESTO POLICIAL BO FATIMA","-57.49364","-25.34483","-6400162.939832762","-2918158.5621821075"
"02","SAN PEDRO","10","TACUATI","SUB COMISARIA Nº 13 CORORO","-56.48683","-23.46741","POINT (-6288085.625900338 -2688642.969287728)","02","SAN PEDRO","10","TACUATI","SUB COMISARIA Nº 13 CORORO","-56.48683","-23.46741","-6288085.625900338","-2688642.969287728"
"02","SAN PEDRO","10","TACUATI","SUB COMISARIA Nº 16 SAN PEDRO POTY","-56.90123","-23.69829","POINT (-6334215.981863495 -2716686.383886957)","02","SAN PEDRO","10","TACUATI","SUB COMISARIA Nº 16 SAN PEDRO POTY","-56.90123","-23.69829","-6334215.981863495","-2716686.383886957"
"13","AMAMBAY","03","CAPITAN BADO","PUESTO POLICIAL CADETE BOQUERON","-55.70371","-23.53414","POINT (-6200908.209791434 -2696742.797459469)","13","AMAMBAY","03","CAPITAN BADO","PUESTO POLICIAL CADETE BOQUERON","-55.70371","-23.53414","-6200908.209791434","-2696742.797459469"
"05","CAAGUAZU","11","YHU","COMISARIA 11 YHU","-55.92546","-25.0637","POINT (-6225594.097169104 -2883570.173199722)","05","CAAGUAZU","11","YHU","COMISARIA 11 YHU","-55.92546","-25.0637","-6225594.097169104","-2883570.173199722"
"11","CENTRAL","14","SAN LORENZO","CASETA POLICIAL SAN FELIPE","-57.51933","-25.35372","POINT (-6403022.69114997 -2919253.6362659624)","11","CENTRAL","14","SAN LORENZO","CASETA POLICIAL SAN FELIPE","-57.51933","-25.35372","-6403022.69114997","-2919253.6362659624"
"01","CONCEPCION","07","YBY YAU","SUB COMISARIA N° 21 COLONIA BERNARDINO CABALLERO","-56.38827","-22.93369","POINT (-6277113.148328982 -2624001.572347962)","01","CONCEPCION","07","YBY YAU","SUB COMISARIA N° 21 COLONIA BERNARDINO CABALLERO","-56.38827","-22.93369","-6277113.148328982","-2624001.572347962"
"13","AMAMBAY","03","CAPITAN BADO","PUESTO POLICIAL N° 16 COL. UMBU","-55.69441","-23.26366","POINT (-6199873.429708835 -2663934.7758015255)","13","AMAMBAY","03","CAPITAN BADO","PUESTO POLICIAL N° 16 COL. UMBU","-55.69441","-23.26366","-6199873.429708835","-2663934.7758015255"
"14","CANINDEYU","11","YASY KAYY","SUB COMISARIA N° 49 SIDEPAR","-55.77676","-24.76096","POINT (-6209039.964701094 -2846412.588643059)","14","CANINDEYU","11","YASY KAYY","SUB COMISARIA N° 49 SIDEPAR","-55.77676","-24.76096","-6209039.964701094","-2846412.588643059"
"01","CONCEPCION","04","LORETO","SUB COMISARIA N° 16 JHUGUA GUAZU","-57.2404","-23.18143","POINT (-6371971.851137909 -2653973.965770311)","01","CONCEPCION","04","LORETO","SUB COMISARIA N° 16 JHUGUA GUAZU","-57.2404","-23.18143","-6371971.851137909","-2653973.965770311"
"09","PARAGUARI","17","YBYTYMI","PUESTO POLICIAL N°18","-56.82706","-25.84192","POINT (-6325959.500792336 -2979515.7398230913)","09","PARAGUARI","17","YBYTYMI","PUESTO POLICIAL N°18","-56.82706","-25.84192","-6325959.500792336","-2979515.7398230913"
"05","CAAGUAZU","06","DR. JUAN MANUEL FRUTOS","SUB COMISARIA N° 21 STO. DOMINGO DE GUZMAN","-55.72068","-25.31135","POINT (-6202797.4039326 -2914035.2775515206)","05","CAAGUAZU","06","DR. JUAN MANUEL FRUTOS","SUB COMISARIA N° 21 STO. DOMINGO DE GUZMAN","-55.72068","-25.31135","-6202797.4039326","-2914035.2775515206"
"11","CENTRAL","09","LUQUE","COMISARIA 46 ISLA BOGADO","-57.48197","-25.3117","POINT (-6398863.577763083 -2914078.575761791)","11","CENTRAL","09","LUQUE","COMISARIA 46 ISLA BOGADO","-57.48197","-25.3117","-6398863.577763083","-2914078.575761791"
"05","CAAGUAZU","10","SAN JOSE DE LOS ARROYOS","COMISARIA 10 SAN JOSE DE LOS ARROYOS","-56.73089","-25.53137","POINT (-6315253.601516711 -2941154.1373951924)","05","CAAGUAZU","10","SAN JOSE DE LOS ARROYOS","COMISARIA 10 SAN JOSE DE LOS ARROYOS","-56.73089","-25.53137","-6315253.601516711","-2941154.1373951924"
"01","CONCEPCION","04","LORETO","SUB COMISARIA N° 18 LAGUNA CRISTO REY","-57.12785","-23.14494","POINT (-6359443.476793252 -2649556.355485036)","01","CONCEPCION","04","LORETO","SUB COMISARIA N° 18 LAGUNA CRISTO REY","-57.12785","-23.14494","-6359443.476793252","-2649556.355485036"
"13","AMAMBAY","03","CAPITAN BADO","PUESTO POLICIAL N° 23 PUENDY","-55.75895","-23.64612","POINT (-6207057.800062904 -2710345.8045180244)","13","AMAMBAY","03","CAPITAN BADO","PUESTO POLICIAL N° 23 PUENDY","-55.75895","-23.64612","-6207057.800062904","-2710345.8045180244"
"10","ALTO PARANA","12","SAN CRISTOBAL","COMISARIA 20 SAN CRISTOBAL","-55.46654","-25.89187","POINT (-6174507.184359918 -2985694.6758172982)","10","ALTO PARANA","12","SAN CRISTOBAL","COMISARIA 20 SAN CRISTOBAL","-55.46654","-25.89187","-6174507.184359918","-2985694.6758172982"
"01","CONCEPCION","01","CONCEPCION","COMISARIA10  BARRIO INMACULADA","-57.44755","-23.39929","POINT (-6395031.643134451 -2680377.779063024)","01","CONCEPCION","01","CONCEPCION","COMISARIA10  BARRIO INMACULADA","-57.44755","-23.39929","-6395031.643134451","-2680377.779063024"
"13","AMAMBAY","03","CAPITAN BADO","PUESTO POLICIAL N° 9 SAN FERNANDO","-55.77808","-23.25374","POINT (-6209187.592574295 -2662733.578701104)","13","AMAMBAY","03","CAPITAN BADO","PUESTO POLICIAL N° 9 SAN FERNANDO","-55.77808","-23.25374","-6209187.592574295","-2662733.578701104"
"11","CENTRAL","09","LUQUE","UNIDAD POLICIAL","-57.50548","-25.2932","POINT (-6401480.614805644 -2911801.0153795364)","11","CENTRAL","09","LUQUE","UNIDAD POLICIAL","-57.50548","-25.2932","-6401480.614805644","-2911801.0153795364"
"07","ITAPUA","09","CARLOS ANTONIO LOPEZ","COMISARIA 109 COL 7 DE AGOSTO","-54.80468","-26.40253","POINT (-6100829.087563318 -3049022.332616914)","07","ITAPUA","09","CARLOS ANTONIO LOPEZ","COMISARIA 109 COL 7 DE AGOSTO","-54.80468","-26.40253","-6100829.087563318","-3049022.332616914"
